#Calcul du déplacement moyen
#Time	dqmoy	part_0
1	0.10394151152559115	0.10394151152559115
2	0.19209885658749298	0.19209885658749298
3	0.3055466255398812	0.3055466255398812
4	0.3892724597447098	0.3892724597447098
5	0.49433778766421493	0.49433778766421493
6	0.5782868046834101	0.5782868046834101
7	0.6897271189605911	0.6897271189605911
8	0.7797785102029896	0.7797785102029896
9	0.8836852554628674	0.8836852554628674
10	0.9655029390881216	0.9655029390881216
11	1.0608258710264915	1.0608258710264915
12	1.1413128820311425	1.1413128820311425
13	1.2377351869181041	1.2377351869181041
14	1.3249052063278348	1.3249052063278348
15	1.4212499090165043	1.4212499090165043
16	1.5085883361171954	1.5085883361171954
17	1.5983551557075903	1.5983551557075903
18	1.6903110589857433	1.6903110589857433
19	1.7842662297728629	1.7842662297728629
20	1.8752174023069013	1.8752174023069013
21	1.9541301473625787	1.9541301473625787
22	2.037530902381543	2.037530902381543
23	2.1060875322639023	2.1060875322639023
24	2.189094829269756	2.189094829269756
25	2.259346076236066	2.259346076236066
26	2.3493777168008645	2.3493777168008645
27	2.4245934075125284	2.4245934075125284
28	2.516256245442057	2.516256245442057
29	2.584015512935257	2.584015512935257
30	2.6680331500104093	2.6680331500104093
31	2.728517993741198	2.728517993741198
32	2.8086947412117134	2.8086947412117134
33	2.867338203930182	2.867338203930182
34	2.95154862461819	2.95154862461819
35	3.00687533377557	3.00687533377557
36	3.0852674087469296	3.0852674087469296
37	3.13765724982998	3.13765724982998
38	3.2105745746443892	3.2105745746443892
39	3.257153325861725	3.257153325861725
40	3.3257267654541827	3.3257267654541827
41	3.373358472049502	3.373358472049502
42	3.4402351546649523	3.4402351546649523
43	3.4908092730699813	3.4908092730699813
44	3.5610859061573095	3.5610859061573095
45	3.616425779425545	3.616425779425545
46	3.69139830927944	3.69139830927944
47	3.7481769320498604	3.7481769320498604
48	3.813463048291717	3.813463048291717
49	3.8741598123083043	3.8741598123083043
50	3.94775112044551	3.94775112044551
51	4.024305854879202	4.024305854879202
52	4.107235082715309	4.107235082715309
53	4.182504780863832	4.182504780863832
54	4.25369551906971	4.25369551906971
55	4.328806750787297	4.328806750787297
56	4.397110525984228	4.397110525984228
57	4.477510077797193	4.477510077797193
58	4.554141758709614	4.554141758709614
59	4.63982257013719	4.63982257013719
60	4.7051685055575	4.7051685055575
61	4.786405735604423	4.786405735604423
62	4.848890313835651	4.848890313835651
63	4.943905203835774	4.943905203835774
64	5.019276219262748	5.019276219262748
65	5.114366456116891	5.114366456116891
66	5.185074410923399	5.185074410923399
67	5.278474956355625	5.278474956355625
68	5.348695216521221	5.348695216521221
69	5.445783179475332	5.445783179475332
70	5.514365580487635	5.514365580487635
71	5.605755953299736	5.605755953299736
72	5.668466575934046	5.668466575934046
73	5.7536403504327875	5.7536403504327875
74	5.817474983328401	5.817474983328401
75	5.907698486062648	5.907698486062648
76	5.975957888647426	5.975957888647426
77	6.065015343035451	6.065015343035451
78	6.1299517375110275	6.1299517375110275
79	6.210503987034002	6.210503987034002
80	6.275661469918057	6.275661469918057
81	6.359527176075682	6.359527176075682
82	6.4254130261574005	6.4254130261574005
83	6.5014744462988565	6.5014744462988565
84	6.571964251212224	6.571964251212224
85	6.644221169465077	6.644221169465077
86	6.717500131655681	6.717500131655681
87	6.79360066251904	6.79360066251904
88	6.8677339739827445	6.8677339739827445
89	6.945027079268241	6.945027079268241
90	7.029165265400691	7.029165265400691
91	7.109643649330877	7.109643649330877
92	7.1974823920760045	7.1974823920760045
93	7.272957301073097	7.272957301073097
94	7.363178481883088	7.363178481883088
95	7.443775560177857	7.443775560177857
96	7.537461141416216	7.537461141416216
97	7.618476549294897	7.618476549294897
98	7.715486574273347	7.715486574273347
99	7.789782771507516	7.789782771507516
100	7.878983797203818	7.878983797203818
101	7.948086480167005	7.948086480167005
102	8.036019449800174	8.036019449800174
103	8.102496988715426	8.102496988715426
104	8.194841874372258	8.194841874372258
105	8.259160957097057	8.259160957097057
106	8.344544763935799	8.344544763935799
107	8.406309847772281	8.406309847772281
108	8.49075103966915	8.49075103966915
109	8.55994029454262	8.55994029454262
110	8.65241867604574	8.65241867604574
111	8.71951932520954	8.71951932520954
112	8.80415530568158	8.80415530568158
113	8.870772294487345	8.870772294487345
114	8.956583496004209	8.956583496004209
115	9.025061037299302	9.025061037299302
116	9.106994774523457	9.106994774523457
117	9.179691029758821	9.179691029758821
118	9.258964852893374	9.258964852893374
119	9.330754105672991	9.330754105672991
120	9.40999808643729	9.40999808643729
121	9.488449062439672	9.488449062439672
122	9.568079262315761	9.568079262315761
123	9.648292980702113	9.648292980702113
124	9.726333347479827	9.726333347479827
125	9.806964433001355	9.806964433001355
126	9.880891834228098	9.880891834228098
127	9.964128480091812	9.964128480091812
128	10.03848566252432	10.03848566252432
129	10.127953954703402	10.127953954703402
130	10.19810192269468	10.19810192269468
131	10.28308093398979	10.28308093398979
132	10.347448480659851	10.347448480659851
133	10.433903156519936	10.433903156519936
134	10.497797483700104	10.497797483700104
135	10.587517047706761	10.587517047706761
136	10.65222434562002	10.65222434562002
137	10.740769532749365	10.740769532749365
138	10.814351312455713	10.814351312455713
139	10.91442923833593	10.91442923833593
140	10.986237783875094	10.986237783875094
141	11.08085722927834	11.08085722927834
142	11.15175597230982	11.15175597230982
143	11.244431190433065	11.244431190433065
144	11.312415848151264	11.312415848151264
145	11.405142507554665	11.405142507554665
146	11.477856419840698	11.477856419840698
147	11.566690369743437	11.566690369743437
148	11.641165095733914	11.641165095733914
149	11.730236274000081	11.730236274000081
150	11.80228763586017	11.80228763586017
151	11.892936679198296	11.892936679198296
152	11.974386178185654	11.974386178185654
153	12.066929645575403	12.066929645575403
154	12.145760032266299	12.145760032266299
155	12.225675463093163	12.225675463093163
156	12.296962954114168	12.296962954114168
157	12.371741086007408	12.371741086007408
158	12.447353086824956	12.447353086824956
159	12.523231569016446	12.523231569016446
160	12.602412358509458	12.602412358509458
161	12.668823608029633	12.668823608029633
162	12.739495875131164	12.739495875131164
163	12.797215595355823	12.797215595355823
164	12.86860213074132	12.86860213074132
165	12.933232491848475	12.933232491848475
166	13.003485050496105	13.003485050496105
167	13.052289098338196	13.052289098338196
168	13.114178377825189	13.114178377825189
169	13.162206559539317	13.162206559539317
170	13.230384594859379	13.230384594859379
171	13.277999222738671	13.277999222738671
172	13.341153809405789	13.341153809405789
173	13.375804066505749	13.375804066505749
174	13.433491984176655	13.433491984176655
175	13.462147845831385	13.462147845831385
176	13.51639853497332	13.51639853497332
177	13.558043794051786	13.558043794051786
178	13.621857186364503	13.621857186364503
179	13.66238650770342	13.66238650770342
180	13.716546808152966	13.716546808152966
181	13.753656277907542	13.753656277907542
182	13.811150014625724	13.811150014625724
183	13.855985871474026	13.855985871474026
184	13.913637450162309	13.913637450162309
185	13.950044255388399	13.950044255388399
186	13.994426058143404	13.994426058143404
187	14.027846882166646	14.027846882166646
188	14.071748105982712	14.071748105982712
189	14.111997064151403	14.111997064151403
190	14.159485672936356	14.159485672936356
191	14.203298764783044	14.203298764783044
192	14.248498018494033	14.248498018494033
193	14.303963149819344	14.303963149819344
194	14.35788075124039	14.35788075124039
195	14.423642042622369	14.423642042622369
196	14.47749082108135	14.47749082108135
197	14.540943552991868	14.540943552991868
198	14.590742719927448	14.590742719927448
199	14.652511166252033	14.652511166252033
200	14.709602014791708	14.709602014791708
201	14.781168497744854	14.781168497744854
202	14.834159271334062	14.834159271334062
203	14.901006890674292	14.901006890674292
204	14.944098475718123	14.944098475718123
205	15.010117621811409	15.010117621811409
206	15.060245982749022	15.060245982749022
207	15.142368488319699	15.142368488319699
208	15.208225545345224	15.208225545345224
209	15.291735560547163	15.291735560547163
210	15.353481191557142	15.353481191557142
211	15.441705395086384	15.441705395086384
212	15.509902580098782	15.509902580098782
213	15.603017417027107	15.603017417027107
214	15.673824126831068	15.673824126831068
215	15.766171023761487	15.766171023761487
216	15.840497025174109	15.840497025174109
217	15.928763911977434	15.928763911977434
218	16.00660297565225	16.00660297565225
219	16.10007516323124	16.10007516323124
220	16.181725852194923	16.181725852194923
221	16.274297874657066	16.274297874657066
222	16.357008417985906	16.357008417985906
223	16.44373526096489	16.44373526096489
224	16.527163179503763	16.527163179503763
225	16.615064173518707	16.615064173518707
226	16.70789330186873	16.70789330186873
227	16.80428209180603	16.80428209180603
228	16.90140373389525	16.90140373389525
229	16.98915819326167	16.98915819326167
230	17.082330328360808	17.082330328360808
231	17.164224123547278	17.164224123547278
232	17.26771342173112	17.26771342173112
233	17.358849735654637	17.358849735654637
234	17.463297906296162	17.463297906296162
235	17.548685803079763	17.548685803079763
236	17.653016600951794	17.653016600951794
237	17.74219349382689	17.74219349382689
238	17.851272847981285	17.851272847981285
239	17.94326551552152	17.94326551552152
240	18.060254046285216	18.060254046285216
241	18.1545872819781	18.1545872819781
242	18.277668213796083	18.277668213796083
243	18.385492934303876	18.385492934303876
244	18.51388943012935	18.51388943012935
245	18.618547724920838	18.618547724920838
246	18.741046991462415	18.741046991462415
247	18.839124557754843	18.839124557754843
248	18.953498512541294	18.953498512541294
249	19.04958826415364	19.04958826415364
250	19.16515452366842	19.16515452366842
251	19.270060462599908	19.270060462599908
252	19.391808083627968	19.391808083627968
253	19.503143736002976	19.503143736002976
254	19.628900063732015	19.628900063732015
255	19.743493428329096	19.743493428329096
256	19.871325285170506	19.871325285170506
257	19.994301441629702	19.994301441629702
258	20.122759851589684	20.122759851589684
259	20.252722884174737	20.252722884174737
260	20.381902647141068	20.381902647141068
261	20.510562377069945	20.510562377069945
262	20.63527534485008	20.63527534485008
263	20.76480591229755	20.76480591229755
264	20.884189777430542	20.884189777430542
265	21.01181533052103	21.01181533052103
266	21.12704422910853	21.12704422910853
267	21.25382048451345	21.25382048451345
268	21.368507827859382	21.368507827859382
269	21.502812864869966	21.502812864869966
270	21.622633793425926	21.622633793425926
271	21.756154185111498	21.756154185111498
272	21.858993708470678	21.858993708470678
273	21.97858766550881	21.97858766550881
274	22.073313261118027	22.073313261118027
275	22.18741686546564	22.18741686546564
276	22.280766539907695	22.280766539907695
277	22.398452618074757	22.398452618074757
278	22.491975167136065	22.491975167136065
279	22.60470796829609	22.60470796829609
280	22.691520079494023	22.691520079494023
281	22.79874196902255	22.79874196902255
282	22.883038674595255	22.883038674595255
283	22.989123926128414	22.989123926128414
284	23.079280172957027	23.079280172957027
285	23.18749498354797	23.18749498354797
286	23.273846072978834	23.273846072978834
287	23.378021565046765	23.378021565046765
288	23.462887557007853	23.462887557007853
289	23.570934000587528	23.570934000587528
290	23.67493826813007	23.67493826813007
291	23.776799226225606	23.776799226225606
292	23.870055660042738	23.870055660042738
293	23.96787109744158	23.96787109744158
294	24.063587210588857	24.063587210588857
295	24.15870516338628	24.15870516338628
296	24.257485860965737	24.257485860965737
297	24.349692473334997	24.349692473334997
298	24.44087727267845	24.44087727267845
299	24.524814494199177	24.524814494199177
300	24.61407234344044	24.61407234344044
301	24.693156389136174	24.693156389136174
302	24.78270538075132	24.78270538075132
303	24.85433942959458	24.85433942959458
304	24.93974588283953	24.93974588283953
305	25.006299557057325	25.006299557057325
306	25.08818156763332	25.08818156763332
307	25.14828983226973	25.14828983226973
308	25.23662349483488	25.23662349483488
309	25.309857152112997	25.309857152112997
310	25.40392651784808	25.40392651784808
311	25.482595671272442	25.482595671272442
312	25.58679730548826	25.58679730548826
313	25.663132297630614	25.663132297630614
314	25.764460742583147	25.764460742583147
315	25.846899495341773	25.846899495341773
316	25.948866300906786	25.948866300906786
317	26.02195297475607	26.02195297475607
318	26.110969735508988	26.110969735508988
319	26.1794113034669	26.1794113034669
320	26.261219098723885	26.261219098723885
321	26.333062082187794	26.333062082187794
322	26.4176708872808	26.4176708872808
323	26.491751337021796	26.491751337021796
324	26.572512404995145	26.572512404995145
325	26.65358271922404	26.65358271922404
326	26.747570388147327	26.747570388147327
327	26.839252436915785	26.839252436915785
328	26.93181415463021	26.93181415463021
329	27.02261508459418	27.02261508459418
330	27.121203812013945	27.121203812013945
331	27.220093692434133	27.220093692434133
332	27.324370698251926	27.324370698251926
333	27.435925204319105	27.435925204319105
334	27.54666963433789	27.54666963433789
335	27.67767221946726	27.67767221946726
336	27.792923771115333	27.792923771115333
337	27.92010334689388	27.92010334689388
338	28.03380858422027	28.03380858422027
339	28.168748757359047	28.168748757359047
340	28.28259774251142	28.28259774251142
341	28.409848004767667	28.409848004767667
342	28.517411465397167	28.517411465397167
343	28.64891949280683	28.64891949280683
344	28.76469110239352	28.76469110239352
345	28.90473308732539	28.90473308732539
346	29.024177383103137	29.024177383103137
347	29.16758074085746	29.16758074085746
348	29.289375013650027	29.289375013650027
349	29.425951009474012	29.425951009474012
350	29.54617527237267	29.54617527237267
351	29.689819541235515	29.689819541235515
352	29.819421983812635	29.819421983812635
