#Calcul du déplacement moyen
#Time	dqmoy	part_0
1	0.0951941329457141	0.0951941329457141
2	0.19532360677272548	0.19532360677272548
3	0.29532230872256954	0.29532230872256954
4	0.39154282009559443	0.39154282009559443
5	0.4835219480642572	0.4835219480642572
6	0.5792176501575719	0.5792176501575719
7	0.6785918760088894	0.6785918760088894
8	0.7778946963471498	0.7778946963471498
9	0.8750701245489985	0.8750701245489985
10	0.9678089371972183	0.9678089371972183
11	1.0615464155815828	1.0615464155815828
12	1.1581533332238272	1.1581533332238272
13	1.2562372874654395	1.2562372874654395
14	1.3539059705038574	1.3539059705038574
15	1.4507650294803676	1.4507650294803676
16	1.5427186408464917	1.5427186408464917
17	1.6337690811567518	1.6337690811567518
18	1.721872741712661	1.721872741712661
19	1.8117015233708225	1.8117015233708225
20	1.9056599841052435	1.9056599841052435
21	1.9988407541091573	1.9988407541091573
22	2.0905750867163193	2.0905750867163193
23	2.1821655036438967	2.1821655036438967
24	2.2768780496166117	2.2768780496166117
25	2.373622526470342	2.373622526470342
26	2.4721510868797316	2.4721510868797316
27	2.5705056423134995	2.5705056423134995
28	2.6613602494393938	2.6613602494393938
29	2.7457859558629027	2.7457859558629027
30	2.826962093588501	2.826962093588501
31	2.9083683760217798	2.9083683760217798
32	2.9874174157581512	2.9874174157581512
33	3.06733931495099	3.06733931495099
34	3.14345055246808	3.14345055246808
35	3.2155157187900016	3.2155157187900016
36	3.288407615806103	3.288407615806103
37	3.3665011654250834	3.3665011654250834
38	3.4492169669832577	3.4492169669832577
39	3.5328909986024972	3.5328909986024972
40	3.6166853827442305	3.6166853827442305
41	3.7012740421671024	3.7012740421671024
42	3.7859264544622295	3.7859264544622295
43	3.8721754491132696	3.8721754491132696
44	3.96063243505854	3.96063243505854
45	4.051408657782416	4.051408657782416
46	4.146553294684233	4.146553294684233
47	4.242632947252807	4.242632947252807
48	4.336476443029294	4.336476443029294
49	4.429438353504904	4.429438353504904
50	4.523277745045844	4.523277745045844
51	4.619294117743233	4.619294117743233
52	4.715976154603421	4.715976154603421
53	4.812469792725544	4.812469792725544
54	4.909838128944467	4.909838128944467
55	5.008550667629845	5.008550667629845
56	5.110013008598342	5.110013008598342
57	5.214225674378558	5.214225674378558
58	5.326166872855719	5.326166872855719
59	5.4354366657194735	5.4354366657194735
60	5.543189012759791	5.543189012759791
61	5.648672323446421	5.648672323446421
62	5.7565223952156135	5.7565223952156135
63	5.863008820113629	5.863008820113629
64	5.966817521552274	5.966817521552274
65	6.0753529506494885	6.0753529506494885
66	6.182087551474444	6.182087551474444
67	6.289590874105038	6.289590874105038
68	6.395206466736663	6.395206466736663
69	6.493918509339558	6.493918509339558
70	6.595458449036604	6.595458449036604
71	6.6935914375590615	6.6935914375590615
72	6.786595699019334	6.786595699019334
73	6.874802569868194	6.874802569868194
74	6.958019897799316	6.958019897799316
75	7.038905574709653	7.038905574709653
76	7.127270676970328	7.127270676970328
77	7.215075179166662	7.215075179166662
78	7.299921445401389	7.299921445401389
79	7.381405845634557	7.381405845634557
80	7.464262837963883	7.464262837963883
81	7.54557083349133	7.54557083349133
82	7.630102733702394	7.630102733702394
83	7.713903308600621	7.713903308600621
84	7.794834023275593	7.794834023275593
85	7.869604037331813	7.869604037331813
86	7.947135005567846	7.947135005567846
87	8.025897266872866	8.025897266872866
88	8.110166273565738	8.110166273565738
89	8.193783627297494	8.193783627297494
90	8.278918117696943	8.278918117696943
91	8.359934886347435	8.359934886347435
92	8.44283431051923	8.44283431051923
93	8.525301431209053	8.525301431209053
94	8.607407597481918	8.607407597481918
95	8.688998881427292	8.688998881427292
96	8.76852648989365	8.76852648989365
97	8.84592592338129	8.84592592338129
98	8.919708476693279	8.919708476693279
99	8.99075310441027	8.99075310441027
100	9.063485392295558	9.063485392295558
101	9.139689989959349	9.139689989959349
102	9.218515063380032	9.218515063380032
103	9.299942331762441	9.299942331762441
104	9.378207880736152	9.378207880736152
105	9.459273359000827	9.459273359000827
106	9.539011356581739	9.539011356581739
107	9.620187332535599	9.620187332535599
108	9.701683325369956	9.701683325369956
109	9.78242098092307	9.78242098092307
110	9.863315938546931	9.863315938546931
111	9.943143856608133	9.943143856608133
112	10.021920841078586	10.021920841078586
113	10.101967020901604	10.101967020901604
114	10.180975500239496	10.180975500239496
115	10.262546521732471	10.262546521732471
116	10.344912243465476	10.344912243465476
117	10.422243087452967	10.422243087452967
118	10.503748108563109	10.503748108563109
119	10.586002093289832	10.586002093289832
120	10.66893827474847	10.66893827474847
