#Calcul du déplacement moyen
#Time	dqmoy	part_0
1	0.11453225538148125	0.11453225538148125
2	0.21236945248795674	0.21236945248795674
3	0.3294928293324385	0.3294928293324385
4	0.4138421715539866	0.4138421715539866
5	0.5211232215436254	0.5211232215436254
6	0.605011138488411	0.605011138488411
7	0.7116214869543298	0.7116214869543298
8	0.8019787319250011	0.8019787319250011
9	0.9086608615042711	0.9086608615042711
10	0.9961260535009189	0.9961260535009189
11	1.0929578317664828	1.0929578317664828
12	1.1761635342922188	1.1761635342922188
13	1.2739693075311322	1.2739693075311322
14	1.368170971299444	1.368170971299444
15	1.4708931479257146	1.4708931479257146
16	1.5645322989981758	1.5645322989981758
17	1.6558097176999862	1.6558097176999862
18	1.7434586845297706	1.7434586845297706
19	1.8340702438854115	1.8340702438854115
20	1.927752594224013	1.927752594224013
21	2.0171104149250105	2.0171104149250105
22	2.1106734780874206	2.1106734780874206
23	2.1892200786896603	2.1892200786896603
24	2.2795722850818123	2.2795722850818123
25	2.3654636594927574	2.3654636594927574
26	2.468366778379152	2.468366778379152
27	2.5576995240937057	2.5576995240937057
28	2.665357535150438	2.665357535150438
29	2.748855358736339	2.748855358736339
30	2.846105141360156	2.846105141360156
31	2.925016668070983	2.925016668070983
32	3.028105372876019	3.028105372876019
33	3.1073484313235102	3.1073484313235102
34	3.209920373731979	3.209920373731979
35	3.2887453902036587	3.2887453902036587
36	3.3900856117861813	3.3900856117861813
37	3.4680573617113284	3.4680573617113284
38	3.5656683440810113	3.5656683440810113
39	3.6472183712225092	3.6472183712225092
40	3.7529714552033164	3.7529714552033164
41	3.8272717770534532	3.8272717770534532
42	3.9177231181482424	3.9177231181482424
43	3.985633196580145	3.985633196580145
44	4.06840393722436	4.06840393722436
45	4.139794150738044	4.139794150738044
46	4.22597035621498	4.22597035621498
47	4.297999207468459	4.297999207468459
48	4.377722059204238	4.377722059204238
49	4.451002139250285	4.451002139250285
50	4.528128648580058	4.528128648580058
51	4.609333713300789	4.609333713300789
52	4.689196155100925	4.689196155100925
53	4.769143428104758	4.769143428104758
54	4.84332913388617	4.84332913388617
55	4.921600649633359	4.921600649633359
56	4.989928245166281	4.989928245166281
57	5.072058991974487	5.072058991974487
58	5.1412129606284065	5.1412129606284065
59	5.219100022553035	5.219100022553035
60	5.2791770529800965	5.2791770529800965
61	5.3546450563378585	5.3546450563378585
62	5.416767949182525	5.416767949182525
63	5.502927104137167	5.502927104137167
64	5.568949508392774	5.568949508392774
65	5.661368559823886	5.661368559823886
66	5.722034692583111	5.722034692583111
67	5.804100727648862	5.804100727648862
68	5.856432413709284	5.856432413709284
69	5.932869225897107	5.932869225897107
70	5.986245995546009	5.986245995546009
71	6.062427642031167	6.062427642031167
72	6.116610436521048	6.116610436521048
73	6.188734272650974	6.188734272650974
74	6.2353923914290466	6.2353923914290466
75	6.307613814922849	6.307613814922849
76	6.360220046866067	6.360220046866067
77	6.4311047303371325	6.4311047303371325
78	6.485523844297296	6.485523844297296
79	6.550826382819946	6.550826382819946
80	6.598485030395826	6.598485030395826
81	6.660657381473905	6.660657381473905
82	6.711955248816112	6.711955248816112
83	6.781467130900904	6.781467130900904
84	6.84968589446072	6.84968589446072
85	6.914118677505452	6.914118677505452
86	6.966664170630615	6.966664170630615
87	7.021369649024632	7.021369649024632
88	7.079093602535084	7.079093602535084
89	7.135097896846611	7.135097896846611
90	7.194324443946971	7.194324443946971
91	7.246139384636118	7.246139384636118
92	7.309745340408272	7.309745340408272
93	7.36298684377067	7.36298684377067
94	7.433689062968663	7.433689062968663
95	7.497427150933961	7.497427150933961
96	7.586509858068665	7.586509858068665
97	7.661536527938312	7.661536527938312
98	7.756301425690925	7.756301425690925
99	7.826150181724767	7.826150181724767
100	7.919514976764464	7.919514976764464
101	8.00254292345279	8.00254292345279
102	8.10734547779365	8.10734547779365
103	8.19338797836451	8.19338797836451
104	8.298575320132093	8.298575320132093
105	8.382884134543472	8.382884134543472
106	8.487722275941346	8.487722275941346
107	8.57858052307067	8.57858052307067
108	8.696019138336899	8.696019138336899
109	8.794102614539604	8.794102614539604
110	8.914585208774744	8.914585208774744
111	9.009311958718161	9.009311958718161
112	9.116118373773762	9.116118373773762
113	9.206633327544829	9.206633327544829
114	9.313922807216212	9.313922807216212
115	9.403664092871054	9.403664092871054
116	9.506750146205412	9.506750146205412
117	9.60073920832349	9.60073920832349
118	9.693961000004286	9.693961000004286
119	9.790767832010289	9.790767832010289
120	9.895309777013368	9.895309777013368
121	9.997285881391758	9.997285881391758
122	10.100274288587038	10.100274288587038
123	10.203530266647036	10.203530266647036
124	10.299765291460027	10.299765291460027
125	10.40534501271593	10.40534501271593
126	10.506148436104208	10.506148436104208
127	10.620961335963123	10.620961335963123
128	10.721521445542816	10.721521445542816
129	10.830987497586463	10.830987497586463
130	10.925281318384698	10.925281318384698
131	11.040936094070705	11.040936094070705
132	11.13767636278235	11.13767636278235
133	11.255832684360591	11.255832684360591
134	11.35473210399012	11.35473210399012
135	11.464431274128447	11.464431274128447
136	11.550166314165056	11.550166314165056
137	11.654429351999596	11.654429351999596
138	11.741814454858932	11.741814454858932
