#Calcul du déplacement moyen
#Time	dqmoy	part_0
1	0.11348205875690211	0.11348205875690211
2	0.2106443737485647	0.2106443737485647
3	0.33163900066002583	0.33163900066002583
4	0.4247186968356468	0.4247186968356468
5	0.5427332550914143	0.5427332550914143
6	0.6376997921593586	0.6376997921593586
7	0.7570365250208628	0.7570365250208628
8	0.8545743876541021	0.8545743876541021
9	0.9699331158521158	0.9699331158521158
10	1.0608455930365732	1.0608455930365732
11	1.1608013300417879	1.1608013300417879
12	1.2403912727474133	1.2403912727474133
13	1.3345537912548593	1.3345537912548593
14	1.4177622264920373	1.4177622264920373
15	1.5112358782549618	1.5112358782549618
16	1.5973735933788888	1.5973735933788888
17	1.68582161512083	1.68582161512083
18	1.7745682410181127	1.7745682410181127
19	1.862967176515153	1.862967176515153
20	1.9563630381698005	1.9563630381698005
21	2.041694012245496	2.041694012245496
22	2.1360243625668778	2.1360243625668778
23	2.2157489380130713	2.2157489380130713
24	2.310083345055455	2.310083345055455
25	2.3921007050339576	2.3921007050339576
26	2.4891697344920702	2.4891697344920702
27	2.5667567293608275	2.5667567293608275
28	2.6633915756532724	2.6633915756532724
29	2.7335411810924906	2.7335411810924906
30	2.817954686223498	2.817954686223498
31	2.880884554416102	2.880884554416102
32	2.967148878706012	2.967148878706012
33	3.036160270464987	3.036160270464987
34	3.1273042796654984	3.1273042796654984
35	3.191175357683391	3.191175357683391
36	3.2789113784056223	3.2789113784056223
37	3.3486145695643206	3.3486145695643206
38	3.43884300325566	3.43884300325566
39	3.5105153696178055	3.5105153696178055
40	3.607614575766913	3.607614575766913
41	3.6826131962091218	3.6826131962091218
42	3.7719784761902213	3.7719784761902213
43	3.8435020243200215	3.8435020243200215
44	3.931480750495493	3.931480750495493
45	4.008308003466723	4.008308003466723
46	4.0973544187531115	4.0973544187531115
47	4.173195522331862	4.173195522331862
48	4.260444710740316	4.260444710740316
49	4.339153261141215	4.339153261141215
50	4.429089552922162	4.429089552922162
51	4.522254968359148	4.522254968359148
52	4.621459231520081	4.621459231520081
53	4.719521611950624	4.719521611950624
54	4.812884541148917	4.812884541148917
55	4.912219696636485	4.912219696636485
56	5.002549227951285	5.002549227951285
57	5.1056062812270575	5.1056062812270575
58	5.193161177832528	5.193161177832528
59	5.292161868027152	5.292161868027152
60	5.373317599975056	5.373317599975056
61	5.4740416410302455	5.4740416410302455
62	5.554607490936677	5.554607490936677
63	5.657008212569982	5.657008212569982
64	5.738859943155582	5.738859943155582
65	5.844183797209259	5.844183797209259
66	5.929061614852598	5.929061614852598
67	6.033338660313284	6.033338660313284
